,x,y,name,area
269,0.14459193485769423,-0.009189112785810085,SNOWMASS21-CF1_CF0_Giovanetti-172,CF
270,0.4228864719216883,-0.023659721949303256,SNOWMASS21-CF1_CF0_Hugh_Lippincott-105,CF
271,0.2147042904248463,-0.015577992769589008,SNOWMASS21-CF1_CF0_Hugh_Lippincott-106,CF
272,0.29132353240145026,-0.0037509608124899865,SNOWMASS21-CF1_CF0_Jay_Hyun_Jo-263,CF
273,0.42400208629082703,0.027989012033874737,SNOWMASS21-CF1_CF0_Matthew_Szydagis-174,CF
274,0.44760999352806535,0.038988946171981724,SNOWMASS21-CF1_CF0_Sumit_Ghosh-011,CF
275,0.44760999352806535,0.038988946171981724,SNOWMASS21-CF1_CF0_Sumit_Ghosh-119,CF
276,0.14488640327444144,-0.03610022052752135,SNOWMASS21-CF1_CF0_William_Thompson-264,CF
277,0.4346484459465257,0.026949434321880482,SNOWMASS21-CF1_CF2-IF1_IF2-102,CF
278,0.3138865054358277,-0.07643392667739851,SNOWMASS21-CF1_CF2-IF1_IF2_Kurinsky-029,CF
279,0.227824969876776,-0.056536489565362426,SNOWMASS21-CF1_CF2-IF1_IF8-120,CF
280,0.47728869105160077,0.001437622391453348,SNOWMASS21-CF1_CF2-IF2_IF1_Ben_Mazin-004,CF
281,0.1660107053593474,-0.09047968881468246,SNOWMASS21-CF1_CF2-NF10_NF0-IF2_IF3_Kurinsky-101,CF
282,0.2088062456314163,-0.052228869428471415,SNOWMASS21-CF1_CF2-NF3_NF10-IF1_IF0-UF3_UF2_SuperCDMS-077,CF
283,0.224539168360679,-0.04216894725840337,SNOWMASS21-CF1_CF2-NF5_NF4-IF8_IF0-CompF0_CompF0-UF2_UF3_Matthew_Szydagis-236,CF
284,0.13024811446288215,-0.018750501900364272,SNOWMASS21-CF1_CF2-RF0_RF0-155,CF
285,0.19916569247607152,0.005364200586326756,SNOWMASS21-CF1_CF2-TF9_TF10-IF1_IF0_Asher_Berlin-049,CF
286,0.28098391209777873,-0.011511859199524655,SNOWMASS21-CF1_CF2_Baudis-114,CF
287,0.3081695485397785,0.18760931738407563,SNOWMASS21-CF1_CF3-NF2_NF3-TF8_TF9_Bibhushan_Shakya-267,CF
288,0.12262871223576333,0.060854911323221045,SNOWMASS21-CF1_CF3-TF9_TF0-056,CF
289,0.27342701368671196,0.012482735882716428,SNOWMASS21-CF1_CF3-TF9_TF0_Steven_Clark-197,CF
290,0.36736880917023956,-0.07354951439244088,SNOWMASS21-CF1_CF3_Georgia_Karagiorgi-170,CF
291,0.356070753074974,-0.006300427934255185,SNOWMASS21-CF1_CF3_Perez-137,CF
292,0.3002814115877762,0.06728855027651477,SNOWMASS21-CF1_CF7-203,CF
293,0.30201870241366235,0.019058047056974222,SNOWMASS21-CF1_CF7-NF5_NF3_PandaX-073,CF
294,0.37342570178260415,-0.04056810890535208,SNOWMASS21-CF1_CF7_Andrea_Albert-187,CF
295,0.31010011697695383,-0.007015956737790594,SNOWMASS21-CF1_CF7_Andrea_Albert-190,CF
296,0.11608528426647652,-0.05081790553573995,SNOWMASS21-CF1_CF7_Andrea_Albert-191,CF
297,0.17740885586182847,-0.0607009200474313,SNOWMASS21-CF1_CF7_David_Williams-185,CF
298,0.3310266693382066,-0.00675331167427282,SNOWMASS21-CF1_CF7_Kristi_L_Engel-233,CF
299,0.107554896785174,-0.15468206331807258,SNOWMASS21-CF2-IF2-002,CF
300,0.3138559493058776,-0.04095864922961278,SNOWMASS21-CF2_CF0-056,CF
301,0.12813442173181996,-0.07075562611062462,SNOWMASS21-CF2_CF0-078,CF
302,0.15945885172267435,-0.11180245541814529,SNOWMASS21-CF2_CF0-AF5_AF0_Kevin_Zhou-035,CF
303,0.051591773316597034,-0.05395370595090679,SNOWMASS21-CF2_CF0-AF5_AF0_Vogel-126,CF
304,0.25476619740543593,-0.11171769465335074,SNOWMASS21-CF2_CF0-AF7_AF0-IF1_IF2-UF2_UF0_Jesse_Liu-179,CF
305,0.26298241036827336,-0.06864079959528444,SNOWMASS21-CF2_CF0-IF0_IF0_Andrew_Geraci-129,CF
306,0.10745699713447927,-0.1101218458352212,SNOWMASS21-CF2_CF0-IF0_IF1_UPLOAD-067,CF
307,0.15244248222801698,-0.10826223445808386,SNOWMASS21-CF2_CF0-IF1_IF0-259,CF
308,0.0989994450980214,-0.09924773792125817,SNOWMASS21-CF2_CF0-IF1_IF0_Aaron_Chou-175,CF
309,0.15345846920305953,-0.03234350931845828,SNOWMASS21-CF2_CF0-IF1_IF0_Ouellet-217,CF
310,0.16890566601584017,-0.0780174319560207,SNOWMASS21-CF2_CF0-IF1_IF0_Reina_Maruyama-068,CF
311,0.09961775802383047,-0.05437811576914254,SNOWMASS21-CF2_CF0-IF1_IF0_Saptarshi_Chaudhuri-219,CF
312,0.15244248222801698,-0.10826223445808386,SNOWMASS21-CF2_CF0-IF1_IF0_Speller-260,CF
313,0.20591769624168488,-0.02535087830417114,SNOWMASS21-CF2_CF0-IF1_IF0_Sushkov-100,CF
314,0.2260195416954386,-0.07014043895018267,SNOWMASS21-CF2_CF0-IF1_IF0_Young_Jin_Kim-006,CF
315,0.12221182744595319,-0.11791328555677168,SNOWMASS21-CF2_CF0-IF1_IF2_ORGAN-095,CF
316,0.06885693420479341,-0.16059874028522247,SNOWMASS21-CF2_CF0-IF1_IF9_Gianpaolo_Carosi-252,CF
317,0.3063413417874303,-0.05676638813154613,SNOWMASS21-CF2_CF0-IF7_IF0-134,CF
318,0.3063413417874303,-0.05676638813154613,SNOWMASS21-CF2_CF0-IF7_IF0_Sumita_Ghosh-135,CF
319,0.16044651217252687,-0.009602840277531211,SNOWMASS21-CF2_CF0-RF3_RF0-IF1_IF0_Derek_F_Jackson_Kimball-103,CF
320,0.11010244195834656,-0.05481976014757181,SNOWMASS21-CF2_CF0-RF3_RF0-IF1_IF0_Woollett-220,CF
321,0.13106471168251002,-0.00800190612092617,SNOWMASS21-CF2_CF0-RF3_RF0_Andrew_Geraci-130,CF
322,0.12408012250378099,-0.051029164053080896,SNOWMASS21-CF2_CF0-TF10_TF0-IF1_IF0_Balatsky-170,CF
323,0.2550614092986167,-0.029067770001986997,SNOWMASS21-CF2_CF0-TF9_TF0_Yonatan_Kahn-162,CF
324,0.26062315170819955,-0.09944723718315941,SNOWMASS21-CF2_CF0_Andrew_Sonnenschein-093,CF
325,0.18234222199433592,-0.08613679000185986,SNOWMASS21-CF2_CF0_David_Tanner-205,CF
326,0.14374988062184887,-0.12908314241064783,SNOWMASS21-CF2_CF0_David_Tanner-206,CF
327,0.15463382084368865,-0.03349826046066691,SNOWMASS21-CF2_CF0_Gray_Rybka-160,CF
328,0.22521957527726946,-0.0977142833736971,SNOWMASS21-CF2_CF0_Gray_Rybka-199,CF
329,0.13568343322307666,-0.053730608578080395,SNOWMASS21-CF2_CF0_Guido_Mueller-204,CF
330,0.25611456287997025,-0.02222750483756466,SNOWMASS21-CF2_CF0_Hendrik_Bekker-269,CF
331,0.2805157764170989,-0.05276587974166924,SNOWMASS21-CF2_CF0_Leanne_Duffy-146,CF
332,0.15415708113918353,0.007399569923108874,SNOWMASS21-CF2_CF0_Matthew_Szydagis-200,CF
333,0.29793512009208994,-0.06812231009914821,SNOWMASS21-CF2_CF0_Wilson-244,CF
334,0.07300839904102999,-0.12042419066182043,SNOWMASS21-CF2_CF1-051,CF
335,0.36899140841892647,-0.029109569493690812,SNOWMASS21-CF2_CF1-TF10_TF9-IF1_IF2_Lampost_Collaboration-131,CF
336,0.29517529008687804,-0.020152838898823307,SNOWMASS21-CF2_CF3-TF9_TF0-165,CF
337,0.3271680278869135,-0.01879675677163328,SNOWMASS21-CF2_CF3-TF9_TF0-CompF2_CompF0_Erik_Lentz-075,CF
338,0.41267099852068156,-0.00011092792603710449,SNOWMASS21-CF2_CF3-TF9_TF2-268,CF
339,0.10026482260033677,-0.02129818134230989,SNOWMASS21-CF2_CF5-TF9_TF0_Emil_Mottola-168,CF
340,0.3960641225638511,0.008178238126858944,SNOWMASS21-CF2_CF7-EF10_EF0-RF6_RF0-TF9_TF0-150,CF
341,0.27240753960386127,-0.02459553986397064,SNOWMASS21-CF2_CF7-IF1_IF0_Oliver_Buchmueller-018,CF
342,0.181463398498859,-0.06919439725041641,SNOWMASS21-CF2_CF7_Andrea_Albert-186,CF
343,0.489563246496797,-0.02431393311274244,SNOWMASS21-CF3_CF0-TF9_TF0-CompF2_CompF0_Annika_Peter-109,CF
344,0.17449108837952573,-0.038682875086220904,SNOWMASS21-CF3_CF0-TF9_TF0_Andrea_Mitridate-215,CF
345,0.28662699139970804,-0.05730975457501293,SNOWMASS21-CF3_CF0_Alexie_Leauthaud-005,CF
346,0.33038386629522887,-0.04877383157891489,SNOWMASS21-CF3_CF0_Josh_Simon-038,CF
347,0.39380778973097164,-0.06401764266445056,SNOWMASS21-CF3_CF0_Josh_Simon-097,CF
348,0.4479945933123229,-0.014971277233455812,SNOWMASS21-CF3_CF0_Mark_Lovell-025,CF
349,0.24058948718136203,-0.059944583483384516,SNOWMASS21-CF3_CF0_Robertson-054,CF
350,0.180115372753419,-0.003968928406396394,SNOWMASS21-CF3_CF1-213,CF
351,0.3113528722320984,-0.04846784725050665,SNOWMASS21-CF3_CF1-TF9_TF0-CompF2_CompF0_Vid_Irsic-128,CF
352,0.3696634339426201,-0.01708910379026207,SNOWMASS21-CF3_CF1-TF9_TF0_Hai-Bo_Yu-061,CF
353,0.21297526516618645,0.04236573220498159,SNOWMASS21-CF3_CF1-TF9_TF0_Katelin_Schutz-127,CF
354,0.5225941149386893,-0.030699149585655824,SNOWMASS21-CF3_CF1-TF9_TF8-CompF2_CompF0_Bechtol-115,CF
355,0.324681841757309,0.008446791418069966,SNOWMASS21-CF3_CF1-TF9_TF8-CompF2_CompF0_Yi-Ming_Zhong-218,CF
356,0.42507160407362576,0.009299332713219203,"SNOWMASS21-CF3_CF1-TF9_TF8_Vera_Gluscevic,_Kimberly_Boddy-110",CF
357,0.43931444117986407,0.022026934341320074,SNOWMASS21-CF3_CF1_Regina_Caputo-121,CF
358,0.35591516008219826,-0.023883433311350656,SNOWMASS21-CF3_CF1_Stefano_Profumo-007,CF
359,0.4142692843917582,-0.006207061109994882,SNOWMASS21-CF3_CF2-TF9_TF0-241,CF
360,0.4699004418800445,-0.03629200142885847,SNOWMASS21-CF3_CF2-TF9_TF0_Rogers-266,CF
361,0.42355416287256425,-0.004635362905571638,SNOWMASS21-CF3_CF2_Regina_Caputo-122,CF
362,0.17960659423628605,-0.10248207204703781,SNOWMASS21-CF3_CF4-IF2_IF7_Tyson-194,CF
363,0.18649395236679348,-0.10036747473367744,SNOWMASS21-CF3_CF4_CMB-S4-243,CF
364,0.047239500788901614,-0.13208774226304612,SNOWMASS21-CF3_CF4_Schlafly-169,CF
365,0.46816053908452065,-0.024483853293349324,SNOWMASS21-CF3_CF5-TF9_TF8-CompF2_CompF0_Bechtol-113,CF
366,0.18069569284945702,-0.051012197574076656,SNOWMASS21-CF3_CF7-091,CF
367,0.21728011164778308,-0.046186977668769204,SNOWMASS21-CF3_CF7-180,CF
368,0.11330936904148732,-0.10135351052006414,SNOWMASS21-CF3_CF7-IF1_IF2-124,CF
369,0.3311108188451158,-0.04859740029531408,SNOWMASS21-CF3_CF7-TF0_TF0-014,CF
370,0.3311108188451158,-0.04859740029531408,SNOWMASS21-CF3_CF7-TF0_TF0_Sukanya_Chakrabarti-015,CF
371,0.31101303187974,-0.05008419639057103,SNOWMASS21-CF3_CF7-TF8_TF9-CompF2_CompF0_Simon_Birrer-037,CF
372,0.356761589633976,-0.03711000180462676,SNOWMASS21-CF3_CF7-TF9_TF0-237,CF
373,0.3031351846536355,0.028007488101688675,SNOWMASS21-CF3_CF7-TF9_TF0_Julian_B._Munoz-209,CF
374,0.22334650335568462,-0.045910335087423516,SNOWMASS21-CF3_CF7-TF9_TF0_Julian_Munoz-214,CF
375,0.2744764222376603,-0.06914754108341441,SNOWMASS21-CF3_CF7_Dawson-161,CF
376,0.21047869097162084,-0.058677918418484805,SNOWMASS21-CF3_CF7_Kristi_L_Engel-229,CF
377,0.2857179084237797,-0.0456303815484745,SNOWMASS21-CF3_CF7_Nilanjan_Banik-207,CF
378,0.34429165366913966,-0.0755103452611208,SNOWMASS21-CF3_CF7_Ting_Li-153,CF
379,0.1518883778180484,-0.08023945118647573,SNOWMASS21-CF4_CF0-CompF0_CompF0-258,CF
380,0.04057949548491577,-0.11265114821267341,SNOWMASS21-CF4_CF0_Steven_Kahn-171,CF
381,0.316282721781869,-0.10412535331799698,SNOWMASS21-CF4_CF3-IF2_IF0_David_Erskine-009,CF
382,0.23492310428663118,-0.014023075926052892,SNOWMASS21-CF4_CF3-TF9_TF0-159,CF
383,0.08912546384189947,-0.11328456890260304,SNOWMASS21-CF4_CF3_Gawiser-221,CF
384,0.05850554335344347,-0.09731675961939777,SNOWMASS21-CF4_CF5-TF9_TF0-CompF2_CompF0_Anze_Slosar-027,CF
385,0.21602646877969836,-0.08169017578349295,SNOWMASS21-CF4_CF5-TF9_TF0_Simone_Ferraro-188,CF
386,0.09540048658973552,-0.12322203493777625,SNOWMASS21-CF4_CF5_Karkare-242,CF
387,0.09467635428165451,-0.041561714726530856,SNOWMASS21-CF4_CF5_Zachary_Slepian_updated-253,CF
388,0.22235604689595434,-0.047318036017228254,SNOWMASS21-CF4_CF6-108,CF
389,0.22442392105207754,-0.1112172497120224,SNOWMASS21-CF4_CF6-111,CF
390,0.11883558418887338,-0.08613279043629972,SNOWMASS21-CF4_CF6-177,CF
391,0.12222568839779256,-0.06177860881672709,SNOWMASS21-CF4_CF6-181,CF
392,0.016070432341564984,-0.06568583732211615,SNOWMASS21-CF4_CF6-CompF3_CompF2_LifanWang-251,CF
393,0.04401198946661385,-0.1954232646431743,SNOWMASS21-CF4_CF6-IF2_IF0_Juan_Estrada-081,CF
394,0.26370963648518037,-0.06188458048213991,SNOWMASS21-CF4_CF6-TF9_TF0-003,CF
395,0.13771551034003404,-0.10601036268712379,SNOWMASS21-CF4_CF6_Chornock-158,CF
396,0.10071528464966195,-0.11880071655742279,SNOWMASS21-CF4_CF6_Eikenberry_Gonzalez-152,CF
397,0.07226130093593995,-0.10667711950317904,SNOWMASS21-CF4_CF6_Gruen-256,CF
398,0.13085774877733317,-0.10880474682186823,SNOWMASS21-CF4_CF6_Hlozek-173,CF
399,0.18668055218435864,-0.06655539993755241,SNOWMASS21-CF4_CF6_Hsin-Yu_Chen-116,CF
400,0.125411688110603,-0.0593089904761076,SNOWMASS21-CF4_CF6_Jia_Liu-033,CF
401,0.21039513805681748,-0.09277788687562652,SNOWMASS21-CF4_CF6_Mandelbaum-170,CF
402,0.15350374892070448,-0.11512461835388604,SNOWMASS21-CF4_CF6_Mandelbaum-172,CF
403,0.16725901165867715,-0.0713376351410428,SNOWMASS21-CF4_CF6_Michael_Pierce-042,CF
404,0.12863927209125325,-0.06691051799266025,SNOWMASS21-CF4_CF6_MSE-086,CF
405,0.14412762852992939,-0.11179362269428143,SNOWMASS21-CF4_CF6_Newman-171,CF
406,0.13557048754425213,-0.09929063127175947,SNOWMASS21-CF4_CF6_RobertMorgan-040,CF
407,0.12004834246971668,-0.08695283626361357,SNOWMASS21-CF4_CF6_Treu-030,CF
408,0.0356281994423029,-0.05742208881274006,SNOWMASS21-CF4_CF7_john-039,CF
409,0.28707011495127543,-0.0430142379619589,SNOWMASS21-CF5_CF3-NF2_NF0-TF9_TF11_Neelima_Sehgal-016,CF
410,0.27604344415063115,-0.03958744463465168,SNOWMASS21-CF5_CF3-TF9_TF0-CompF2_CompF0_Julian_Munoz-211,CF
411,0.08965481639302934,-0.07179010821438582,SNOWMASS21-CF5_CF6_Adrian_Lee-262,CF
412,0.13260382342649782,-0.03795873655418857,SNOWMASS21-CF5_CF6_CMB-S4-240,CF
413,0.11314154211282111,-0.12420857798873869,SNOWMASS21-CF5_CF6_Karkare-245,CF
414,0.20724383030799043,-0.06175430325035707,SNOWMASS21-CF5_CF6_wu_and_young-036,CF
415,0.15357693062780356,-0.023630776370791338,SNOWMASS21-CF5_CF7-EF9_EF0-TF9_TF0_SGWB-102,CF
416,0.2033719934607963,-0.05104340172101104,SNOWMASS21-CF5_CF7-TF9_TF0-CompF2_CompF0_Julian_Munoz-212,CF
417,0.1612640015954937,-0.03693781579568175,SNOWMASS21-CF5_CF7-TF9_TF0_Benjamin_Wallisch-223,CF
418,0.07815892769152603,0.05550410808353074,SNOWMASS21-CF5_CF7-TF9_TF0_Lian-Tao_Wang-064,CF
419,0.11311625606382887,-0.059751587772131645,SNOWMASS21-CF5_CF7-TF9_TF0_LianTao_Wang-138,CF
420,-0.002619839237954755,-0.11706465033568017,SNOWMASS21-CF6_CF0-IF4_IF7_Anze_Slosar-028,CF
421,0.1791897888538174,-0.12323465695133533,SNOWMASS21-CF6_CF0_Bleem-270,CF
422,0.06648259834188665,-0.1936655949055561,SNOWMASS21-CF6_CF0_Steven_Allen-255,CF
423,0.24232006426812266,-0.1217580097106354,SNOWMASS21-CF6_CF3_Dickinson-257,CF
424,0.13043776762773468,-0.08925398925100084,SNOWMASS21-CF6_CF4-057,CF
425,0.08543152596007982,-0.1050660036076129,SNOWMASS21-CF6_CF4-178,CF
426,0.17606013350917485,-0.09879344793025095,SNOWMASS21-CF6_CF4-CompF0_CompF0_Dawson-045,CF
427,0.19238593326300596,-0.09332654444991073,SNOWMASS21-CF6_CF4-CompF2_CompF0-167,CF
428,0.046355186231522974,-0.08167093060931448,SNOWMASS21-CF6_CF4-IF2_IF0_Jennifer_Marshall-141,CF
429,0.12085978128116118,-0.12256749785392954,SNOWMASS21-CF6_CF4-TF9_TF0-IF2_IF0-090,CF
430,0.19272472175333136,-0.10334052292259677,SNOWMASS21-CF6_CF4_Andrew_Hearin-098,CF
431,0.1798242468723014,-0.11780363315991686,SNOWMASS21-CF6_CF4_Daniel_Masters-138,CF
432,0.13482536184043575,-0.11080456221133486,SNOWMASS21-CF6_CF4_Dawson-041,CF
433,0.013758386626417688,-0.10103141582727286,SNOWMASS21-CF6_CF4_Jason_Rhodes-047,CF
434,0.07119558067006738,-0.13825440352884355,SNOWMASS21-CF6_CF4_Karkare-246,CF
435,0.13159121463139553,-0.10034369945322696,SNOWMASS21-CF6_CF4_MoradinezhadDizgah-248,CF
436,0.1752012260889623,-0.12610385996462653,SNOWMASS21-CF6_CF4_Peter_Nugent-171,CF
437,0.23603725658956543,-0.08925592100946635,SNOWMASS21-CF6_CF5_Karan_Jani-239,CF
438,0.2045066692629901,-0.020654370053165873,SNOWMASS21-CF7_CF0-019,CF
439,0.25036434439274285,0.005403280628484373,SNOWMASS21-CF7_CF0-023,CF
440,0.17115602888059483,-0.040515185006131396,SNOWMASS21-CF7_CF0-087,CF
441,0.1935151312407608,-0.0665380971507095,SNOWMASS21-CF7_CF0-192,CF
442,0.1419856005223095,-0.014240709095060661,SNOWMASS21-CF7_CF0-208,CF
443,-0.03641568989051582,0.12549681417852257,SNOWMASS21-CF7_CF0-210,CF
444,0.20751610739081222,-0.0045002224560603925,SNOWMASS21-CF7_CF0-EF6_EF5-TF2_TF0_Or_Hen-225,CF
445,0.013211677646348289,0.0599654532431073,SNOWMASS21-CF7_CF0-EF6_EF7-AF4_AF0_Dennis_Soldin-083,CF
446,0.12255756385121841,-0.01878991384537837,SNOWMASS21-CF7_CF0-EF6_EF7-CompF1_CompF0_Bellido-184,CF
447,0.12056417204370262,0.11694059615942126,SNOWMASS21-CF7_CF0-EF6_EF7-NF5_NF6-AF4_AF0_LAA-074,CF
448,0.025466827082105077,0.09901513181370761,SNOWMASS21-CF7_CF0-EF6_EF7-NF5_NF6_Jorge_Soriano-058,CF
449,0.13401792383436348,-0.02689448938284112,SNOWMASS21-CF7_CF0-EF6_EF7_YushkovA-130,CF
450,0.18625454637612376,-0.002795860251904493,SNOWMASS21-CF7_CF0-EF7_EF0-TF2_TF6_Aleksi_Kurkela-132,CF
451,0.25549913020554155,-0.0015050718171422909,SNOWMASS21-CF7_CF0-NF10_NF4-IF10_IF4-139,CF
452,0.2508642205483074,0.03722883922878314,SNOWMASS21-CF7_CF0-NF10_NF4-IF10_IF4_Wissel-088,CF
453,0.28335879160780786,-0.04595054913082086,SNOWMASS21-CF7_CF0-NF10_NF4_S._Barwick-013,CF
454,0.11741560094702208,-0.0555271340567331,SNOWMASS21-CF7_CF0-NF4_NF0-IF10_IF0-118,CF
455,0.30332335006254557,-0.018896137242337775,SNOWMASS21-CF7_CF0-NF4_NF0-IF10_IF0_Vieregg-222,CF
456,0.32391155727596077,-0.0130082729821839,SNOWMASS21-CF7_CF0-NF4_NF10-TF11_TF0_Tonia_Venters-156,CF
457,0.2502133151718259,0.1011105663436622,SNOWMASS21-CF7_CF0-TF0_TF11_Spencer_Klein-142,CF
458,0.1502533582650629,-0.0644572336164714,SNOWMASS21-CF7_CF0_Andrea_Albert-193,CF
459,0.1935151312407608,-0.0665380971507095,SNOWMASS21-CF7_CF0_Andrea_Albert-196,CF
460,0.12230787917725457,-0.0692362376233586,SNOWMASS21-CF7_CF0_Armando_di_Matteo-070,CF
461,0.17840581196480962,-0.10952440199661985,SNOWMASS21-CF7_CF0_CMB-S4-247,CF
462,0.02602383725494647,-0.0653778823091725,SNOWMASS21-CF7_CF0_Dmitriy_Beznosko-008,CF
463,0.19575122254455574,-0.0261418510456573,SNOWMASS21-CF7_CF0_dseckel-254,CF
464,0.051502033510899485,-0.027905795128104195,SNOWMASS21-CF7_CF0_Emmanuel_Fonseca-066,CF
465,0.17430624145393006,-0.06962551020771217,SNOWMASS21-CF7_CF0_Kristi_L_Engel-226,CF
466,0.12815486398848353,-0.04373711015324652,SNOWMASS21-CF7_CF0_Kristi_L_Engel-227,CF
467,0.15739352565304088,-0.09756806601192414,SNOWMASS21-CF7_CF0_Kristi_L_Engel-234,CF
468,0.12461238040160075,-0.051258353901694365,SNOWMASS21-CF7_CF0_Kristi_L_Engel-235,CF
469,0.08788048327493411,-0.05584945644961227,SNOWMASS21-CF7_CF0_Paolo_Desiati-077,CF
470,0.12655236594859853,-0.05816386965222201,SNOWMASS21-CF7_CF0_Tasson-046,CF
471,0.11960782258244268,-0.058284476208785845,SNOWMASS21-CF7_CF0_Yoshiki_Tsunesada-265,CF
472,0.316035684283808,0.03988518776348932,SNOWMASS21-CF7_CF1-NF4_NF0-216,CF
473,0.40144458524963605,0.07183211963931378,SNOWMASS21-CF7_CF1-NF4_NF3-TF11_TF0_Mauricio_Bustamante-048,CF
474,0.09944100629314595,-0.13242255550433932,SNOWMASS21-CF7_CF1-NF7_NF10-IF8_IF0_Shutt-224,CF
475,0.44303723499318587,0.010919651191869625,SNOWMASS21-CF7_CF1-TF9_TF0-072,CF
476,0.23717312848870048,-0.0021628046041621634,SNOWMASS21-CF7_CF1_EDV-020,CF
477,0.2507758323705468,-0.034682601753514876,SNOWMASS21-CF7_CF1_EDV-021,CF
478,0.15408584916236595,-0.031377368930200274,SNOWMASS21-CF7_CF1_EDV-022,CF
479,0.14253935497476009,-0.09737649774618579,SNOWMASS21-CF7_CF1_Homola-074,CF
480,0.18548183353910702,-0.07718637708278361,SNOWMASS21-CF7_CF1_Romero-Wolf-024,CF
481,0.18221598496937935,-0.10330395826968872,SNOWMASS21-CF7_CF2-TF10_TF0-IF1_IF0_Jason_Hogan-164,CF
482,0.2403544861660987,-0.058838518904625145,SNOWMASS21-CF7_CF2_Xavier_Siemens-149,CF
483,0.14583118816335694,-0.06723405881524669,SNOWMASS21-CF7_CF3-096,CF
484,0.17966241020507195,-0.06258195934460774,SNOWMASS21-CF7_CF3-EF7_EF0_Jocelyn_Read-195,CF
485,0.14758191301061874,-0.14111196997611095,SNOWMASS21-CF7_CF3-IF2_IF0_Tom_Diehl-094,CF
486,0.4034995070614387,0.029362346338910196,SNOWMASS21-CF7_CF3-NF3_NF2-TF9_TF0_Joel_Meyers-147,CF
487,0.23116868409656563,0.010001843941497649,SNOWMASS21-CF7_CF3-NF4_NF0_Jaime_Alvarez-Muniz-140,CF
488,0.16352173862714475,-0.0126552022911714,SNOWMASS21-CF7_CF3-TF9_TF0-136,CF
489,0.13326164896431872,-0.05034720765947078,SNOWMASS21-CF7_CF3-TF9_TF0_Djuna_Croon-060,CF
490,0.2521017238080684,-0.03134720453042326,SNOWMASS21-CF7_CF3-TF9_TF0_Jens_Chluba-069,CF
491,0.15371408886545287,-0.03436254914680652,SNOWMASS21-CF7_CF3-TF9_TF10_Emanuele_Berti-044,CF
492,0.4011151474261281,-0.004542005684523065,SNOWMASS21-CF7_CF3_CMB-S4-238,CF
493,0.11610518656194695,-0.06130200945231669,SNOWMASS21-CF7_CF3_Zorawar_Wadiasingh-176,CF
494,0.11760345094537591,-0.07904772064507597,SNOWMASS21-CF7_CF4-TF1_TF9-032,CF
495,0.3716706624063598,-0.049711358093819935,SNOWMASS21-CF7_CF4_Chris_Walter-154,CF
496,0.18573246929482193,-0.0002369709021556282,SNOWMASS21-CF7_CF5-059,CF
497,0.028728261879673558,0.15333739194025545,SNOWMASS21-CF7_CF5-EF2_EF9-TF9_TF0_Ashutosh_Kotwal-104,CF
498,0.25383740627990975,-0.033299360995353404,SNOWMASS21-CF7_CF6-031,CF
499,0.18787473118140863,-0.11877355268099338,SNOWMASS21-CF7_CF6-AF6_AF0-IF1_IF0-010,CF
500,0.19411996850472843,-0.06352530325898628,SNOWMASS21-CF7_CF6-EF0_EF6-094,CF
501,0.18774410606181868,-0.05427177902505218,SNOWMASS21-CF7_CF6-EF6_EF0-NF4_NF10-IF10_IF0_Joerg_Hoerandel-117,CF
502,0.14379948080945043,-0.11373390562901112,SNOWMASS21-CF7_CF6-IF1_IF9_adhikari-063,CF
503,0.2865847738673352,-0.018131044436371545,SNOWMASS21-CF7_CF6-NF4_NF10_Ignacio_Taboada-092,CF
504,0.18515392261343838,-0.04782117040613727,SNOWMASS21-CF7_CF6-NF4_NF10_Nepomuk_Otte-202,CF
505,0.11522283790018674,-0.017565267854417907,SNOWMASS21-CF7_CF6-TF1_TF0_Emil_Mottola-166,CF
506,0.21258921627027955,-0.060749172180281544,SNOWMASS21-CF7_CF6-TF9_TF0_SnowMass_2021_Multi_Messenger_Cosmology-143,CF
507,0.1473664464238536,-0.07118137557093045,SNOWMASS21-CF7_CF6_Kristi_L_Engel-231,CF
508,0.17293195480720244,-0.06064333849828966,SNOWMASS21-CF7_CF6_Kristi_L_Engel-232,CF
509,-0.11555308901070879,-0.13687071930376793,SNOWMASS21-CommF0_CommF0-067,CommF
510,-0.10998542162299552,-0.14644599518776785,SNOWMASS21-CommF0_CommF0-068,CommF
511,-0.10311379049482701,-0.14585439997679406,SNOWMASS21-CommF0_CommF0-069,CommF
512,-0.012459022753611328,-0.13087105861243933,SNOWMASS21-CommF0_CommF0-CF0_CF0-041,CommF
513,-0.13266170213424963,-0.12480738310349933,SNOWMASS21-CommF0_CommF4-CompF0_CompF7_DanielSKatz-038,CommF
514,-0.13682318026862259,-0.22994152217145922,SNOWMASS21-CommF1_CommF0-059,CommF
515,-0.12197277329849092,-0.15909415593457713,SNOWMASS21-CommF1_CommF0-AF0_AF0_Fujio_Naito-046,CommF
516,-0.14808936053177454,-0.21879505934394472,SNOWMASS21-CommF1_CommF0-AF0_AF1_Bruhwiler-066,CommF
517,-0.14712111929595897,-0.19308149470199593,SNOWMASS21-CommF1_CommF0-AF0_AF7_Suarez-017,CommF
518,-0.0946086449835679,-0.11872714163182346,SNOWMASS21-CommF1_CommF0-AF6_AF7-IF2_IF9-CompF3_CompF5-047,CommF
519,-0.0695124243775479,-0.0750353407170894,SNOWMASS21-CommF1_CommF0-AF7_AF0-020,CommF
